,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
249,38884,34.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,53,20002.520251316964
250,41030,32.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520251316964
251,27967,20.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.520251316964
252,4357,23.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520251316964
253,26957,26.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,41,20002.520251316964
254,2993,34.0,3.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,38,20002.520251316815
255,26084,37.0,5.0,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,29,20002.520251316815
256,5213,21.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,20002.520251316815
257,38295,31.0,4.1,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,43,20002.520251316815
258,25376,30.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,20002.520251316815
259,15360,24.0,5.0,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520251316815
260,23312,20.0,4.6,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,13,20002.520251316815
261,23602,39.0,4.6,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,28,20002.520251316815
262,45495,,,,,3,Meal,scooter,1.0,No,,24,20002.520251316815
263,10055,31.0,4.6,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.520251316815
264,23783,38.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,20002.520251316815
265,13582,24.0,4.8,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,10,20002.520251316815
266,6693,23.0,4.9,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520251316815
267,40588,25.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,20002.5202513016
268,29033,34.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,31,20002.5202513016
269,45524,31.0,4.9,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,22,20002.5202513016
270,12675,38.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22,20002.5202513016
271,14061,,,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,49,20002.5202513016
272,8429,28.0,4.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,22,20002.5202513016
273,27347,26.0,4.6,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,20002.5202513016
274,32839,30.0,5.0,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.5202513016
275,16579,25.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,20002.5202513016
276,3358,29.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.520251297814
277,43039,37.0,4.3,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,20002.520251297814
278,13836,21.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.520251297814
279,15920,27.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.520251297814
280,26068,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.520251297814
281,35007,25.0,4.9,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,18,20002.520251297814
282,27328,23.0,4.7,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520251297814
283,33799,25.0,4.6,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.520251297814
284,33366,38.0,4.1,Stormy,Jam,1,Buffet,scooter,0.0,No,Urban,32,20002.520251297814
285,34419,34.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,34,20002.52025128374
286,7364,32.0,4.1,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,40,20002.52025128374
287,32552,20.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.52025128374
288,33601,36.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,29,20002.52025128374
289,40002,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,20002.52025128374
290,22605,37.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.52025128374
291,44887,28.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,19,20002.52025128374
292,8119,23.0,4.6,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,19,20002.52025128374
293,15302,21.0,4.6,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20002.52025128374
294,16322,35.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,17,20002.52025128374
295,8169,35.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,29,20002.52025128374
296,42631,34.0,4.3,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,41,20002.52025128374
297,10352,39.0,4.0,Fog,High,1,Buffet,scooter,1.0,No,Urban,31,20002.52025128374
298,44304,28.0,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,20002.520251244823
299,40672,30.0,5.0,Fog,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,53,20002.520251244823
300,1583,30.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Urban,20,20002.520251244823
301,26245,25.0,4.8,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,20002.520251244823
302,40140,33.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,20002.520251244823
303,26935,23.0,5.0,Windy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,18,20002.520251244823
304,11119,22.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.520251244823
305,21289,,,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.520251244823
306,7687,20.0,4.1,Fog,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,20002.520251244823
307,44137,31.0,4.5,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43,20002.520251244823
308,30453,,,Windy,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47,20002.520251244823
309,29015,,,,,3,Snack,scooter,1.0,No,Metropolitian,30,20002.520251244823
310,9624,23.0,4.7,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,20002.520251240134
311,32633,25.0,4.5,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,20002.520251240134
312,27450,23.0,4.6,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.520251240134
313,32182,26.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Semi-Urban,47,20002.520251240134
314,13441,23.0,4.3,Sunny,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,54,20002.520251240134
315,19987,29.0,4.6,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,27,20002.520251240134
316,21934,34.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.520251240134
317,16851,25.0,4.9,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,16,20002.520251240134
318,19501,29.0,4.7,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,20002.520251240134
319,38929,35.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,53,20002.520251240134
320,12048,25.0,4.6,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,16,20002.520251240134
321,36795,27.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,28,20002.520251240134
322,31370,21.0,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,20002.520251240134
323,25934,38.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,,26,20002.520251240134
324,2775,27.0,4.8,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14,20002.520251240134
325,25129,36.0,4.5,Windy,Jam,1,Meal,scooter,1.0,No,Urban,31,20002.520251131635
326,16605,20.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,,11,20002.520251131635
327,13398,32.0,4.9,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,34,20002.520251131635
328,23895,37.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.520251131635
329,35909,25.0,4.8,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.520251131635
330,21880,26.0,4.9,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,27,20002.520251131635
331,34403,20.0,4.9,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10,20002.520251131635
332,43740,32.0,4.6,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520251131635
333,36027,37.0,4.7,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,24,20002.520251131635
334,3400,38.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,47,20002.520251131635
335,9165,22.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.52025075938
336,22445,,,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,18,20002.52025075938
337,12315,23.0,5.0,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.52025075938
338,7610,22.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.520250757818
339,28221,21.0,4.7,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,20002.520250757818
340,8285,30.0,4.3,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,36,20002.520250757818
341,19054,22.0,4.9,Stormy,Low,2,Buffet,scooter,,,Urban,11,20002.52025074798
342,38153,21.0,4.3,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,33,20002.52025074798
343,24109,21.0,2.6,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,37,20002.52025074713
344,35971,21.0,4.6,Windy,Low,1,Buffet,motorcycle,,No,Metropolitian,14,20002.520250746507
345,16606,25.0,4.8,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,20002.520250746507
346,38199,27.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,16,20002.520250746285
347,24913,30.0,4.3,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,38,20002.520250746285
348,35632,29.0,4.6,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.520250746285
349,44447,21.0,5.0,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,20002.52025074511
350,17358,29.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,20002.52025074511
351,18882,39.0,4.5,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.52025074511
352,27986,36.0,5.0,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,30,20002.52025074181
353,7108,39.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,40,20002.52025074181
354,28949,29.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,20002.520250739977
355,13059,29.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,11,20002.520250739977
356,6550,25.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.52025073624
357,21297,21.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.52025073624
358,8931,30.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,30,20002.52025073624
359,15201,21.0,4.0,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,41,20002.52025073509
360,14010,26.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.52025073509
361,13223,29.0,4.5,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.52025073509
362,44405,39.0,4.5,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520250734502
363,5702,26.0,4.7,Stormy,High,1,Buffet,scooter,0.0,No,Urban,10,20002.520250734502
364,16587,38.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,,31,20002.520250734502
365,7593,32.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.52025073221
366,18841,23.0,4.6,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,20002.520250731694
367,9282,20.0,5.0,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.520250731694
368,24613,37.0,4.6,Fog,Low,1,Meal,motorcycle,0.0,No,,15,20002.520250731694
369,8300,32.0,3.6,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,20002.520250731573
370,18464,28.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,20002.520250731573
371,4386,20.0,4.1,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,20002.520250731573
372,18724,28.0,5.0,Stormy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.520250729507
373,35960,35.0,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.520250729507
374,31779,31.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,25,20002.520250729507
375,32061,,,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,20002.52025072816
376,32828,32.0,4.8,Fog,Low,1,Meal,scooter,0.0,No,Urban,17,20002.52025072816
377,12201,32.0,4.1,Fog,Jam,2,Snack,motorcycle,1.0,No,Semi-Urban,48,20002.52025072816
378,11084,30.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.520250720732
379,9285,20.0,5.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,37,20002.520250720732
380,14655,20.0,4.9,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.520249383313
381,37876,36.0,4.8,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,36,20002.520249383313
382,29615,21.0,4.7,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,18,20002.520249383313
383,41435,37.0,4.4,Fog,Jam,2,Meal,motorcycle,1.0,Yes,Metropolitian,47,20002.52024937982
384,24619,37.0,4.6,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,44,20002.52024937982
385,29310,34.0,5.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.52024937982
386,19892,28.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,,27,20002.52024937664
387,21820,36.0,4.6,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,23,20002.52024937664
388,16403,32.0,4.6,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.52024937664
389,12974,30.0,4.3,Windy,Medium,1,Snack,scooter,2.0,No,Urban,34,20002.52024937658
390,24995,33.0,4.7,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,25,20002.52024937658
391,43578,38.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,15,20002.520249374986
392,17073,36.0,4.0,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.520249374986
393,40258,35.0,5.0,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,26,20002.520249374986
394,7226,36.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.520249373556
395,34299,39.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,36,20002.520249373556
396,29769,22.0,4.8,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,15,20002.520249373556
397,12722,22.0,5.0,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,15,20002.520249372465
398,4148,23.0,4.8,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.520249372465
399,21713,20.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.520249372465
400,21733,24.0,5.0,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,11,20002.520249372465
401,23171,32.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,52,20002.520249370904
402,33521,22.0,4.6,Cloudy,High,2,Drinks,electric_scooter,0.0,No,Urban,23,20002.520249370904
403,29891,33.0,5.0,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,35,20002.520249370904
404,15296,31.0,4.1,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.520249370886
405,35744,37.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.520249370886
406,15094,20.0,3.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,47,20002.520249370886
407,30138,34.0,5.0,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17,20002.520249370304
408,32740,20.0,4.9,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,16,20002.520249370304
409,39179,38.0,4.9,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.520249370024
410,25133,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,20002.520249370024
411,34799,27.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,20002.520249370024
412,33065,24.0,4.4,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39,20002.52024936258
413,37806,37.0,4.7,Windy,Low,2,Meal,motorcycle,,No,Metropolitian,27,20002.52024936258
414,36519,34.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,20002.52024936258
415,19870,,,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Metropolitian,49,20002.52024936258
416,14832,25.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.520246778717
417,5546,35.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Urban,24,20002.520246778717
418,6752,37.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520246778717
419,8676,38.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,25,20002.520246778717
420,13832,30.0,4.4,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,40,20002.520246778717
421,30257,39.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.520246778717
422,43372,25.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,12,20002.520246778717
423,10043,26.0,4.3,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.520246778717
424,25665,25.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,29,20002.520246778717
425,44079,39.0,4.2,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,42,20002.520246757063
426,21105,29.0,4.9,Windy,High,2,Snack,electric_scooter,1.0,No,Urban,13,20002.520246757063
427,44687,31.0,4.6,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,20002.520246757063
428,13371,24.0,4.8,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,20002.520246757063
429,32110,20.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520246757063
430,31845,,,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,36,20002.520246757063
431,15019,26.0,4.1,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,20002.520246757063
432,14340,32.0,4.5,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.520246757063
433,41150,38.0,5.0,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,21,20002.520246757063
434,14774,,,Sandstorms,Jam,1,Buffet,motorcycle,,No,Urban,33,20002.520246757063
435,12728,20.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,24,20002.520246757063
436,21061,39.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,,10,20002.520246757063
437,5616,29.0,5.0,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.520246757063
438,18406,35.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,20002.520246757063
439,38411,34.0,4.5,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,18,20002.520246727137
440,14623,,,,,3,Meal,electric_scooter,1.0,No,Urban,25,20002.520246727137
441,32637,34.0,4.5,Sandstorms,Jam,2,Drinks,scooter,2.0,No,Metropolitian,35,20002.520246727137
442,35453,32.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,26,20002.520246727137
443,35263,,,Fog,Low,2,Drinks,electric_scooter,0.0,No,,22,20002.520246727137
444,13505,34.0,4.3,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,33,20002.520246727137
445,42154,28.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.520246727137
446,13462,27.0,4.7,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,14,20002.520246727137
447,9570,21.0,5.0,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,35,20002.520246727137
448,18638,36.0,4.7,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,40,20002.520246727137
449,33606,34.0,3.7,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,34,20002.520246727137
450,32958,35.0,5.0,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,46,20002.520246727137
451,23874,31.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,21,20002.520246727137
452,32478,36.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.520246727137
453,28734,30.0,4.8,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,20002.520246727137
454,22119,30.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.520246727
455,43584,39.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520246727
456,31070,29.0,4.6,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,20002.520246727
457,30442,28.0,4.8,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.520246727
458,31021,37.0,4.8,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,20002.520246727
459,30814,37.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,,20,20002.520246727
460,15255,25.0,5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.520246727
461,11753,23.0,4.9,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,24,20002.520246727
462,21839,27.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,15,20002.520246727
463,36663,38.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,20002.52024672258
464,17454,35.0,5.0,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.52024672258
465,13828,24.0,4.0,Fog,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,38,20002.52024672258
466,20186,21.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Urban,26,20002.52024672258
467,13052,27.0,4.6,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,29,20002.52024672258
468,30285,22.0,4.7,Cloudy,Medium,2,Drinks,scooter,,No,Metropolitian,10,20002.52024672258
469,39193,37.0,4.1,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,20002.52024672258
470,3533,26.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,15,20002.52024672258
471,27748,25.0,3.9,Sunny,High,0,Meal,motorcycle,0.0,No,Urban,43,20002.520246720676
472,43120,35.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,20002.520246720676
473,12266,28.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,31,20002.520246720676
474,200,24.0,4.7,Fog,Medium,1,Buffet,scooter,,No,Metropolitian,13,20002.520246720676
475,10244,20.0,4.0,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,44,20002.520246720676
476,37173,33.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,20002.520246720676
477,23211,35.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,29,20002.520246720676
478,2324,36.0,5.0,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,44,20002.520246720676
479,36957,21.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.520246720676
480,7492,31.0,4.5,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.520246720676
481,4189,23.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.520246720676
482,2997,29.0,4.8,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.520246720676
483,2960,28.0,4.4,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.520246707933
484,30055,36.0,4.3,Sandstorms,Jam,1,Drinks,scooter,1.0,Yes,Metropolitian,44,20002.520246707933
485,27264,37.0,4.8,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,31,20002.520246707933
486,11281,32.0,4.8,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,28,20002.520246707933
487,40711,38.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.520246707933
488,9652,38.0,3.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,20002.520246707933
489,34027,36.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.520246707933
490,38746,23.0,4.8,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,23,20002.520246707933
491,40718,32.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.520246707933
492,19752,24.0,4.9,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.520246707933
493,44579,35.0,3.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,42,20002.520246707933
494,3375,33.0,4.7,Fog,Medium,2,Buffet,scooter,1.0,No,Urban,39,20002.520246707667
495,44469,35.0,4.7,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,31,20002.520246707667
496,9337,35.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.520246707667
497,21017,24.0,4.7,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,20002.520246707667
498,10937,24.0,4.8,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,13,20002.520246707667
499,37366,35.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Urban,15,20002.520246707667
500,9791,22.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,14,20002.520246707667
